id,directory_id,name,type,required,relation_id,created_at,updated_at,metadata
1a4f8c4d-0136-4457-861c-5bdb0f2f5fe3,04f68f62-5fc8-4ad0-b064-5e275b69cd42,Tavsif,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
26736627-ca15-48e5-8ca7-94c227f4f040,04f68f62-5fc8-4ad0-b064-5e275b69cd42,Kategoriya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
3551d678-b373-46e9-9216-2cbe2805bac1,04f68f62-5fc8-4ad0-b064-5e275b69cd42,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
22c0df1c-8ebc-4f82-a286-5c6bad156a9e,d71b5f69-4ab0-4858-8fb9-0359aaaba404,Log ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
c6a78426-50b1-4bbe-8ea8-686ace3ef97d,d71b5f69-4ab0-4858-8fb9-0359aaaba404,Foydalanuvchi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": false, ""isVisibleOnTable"": true}"
c2bcf6b3-fd8d-41bd-bf23-a5d1c249102c,d71b5f69-4ab0-4858-8fb9-0359aaaba404,Amal,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
02d77b17-10ff-4714-9a83-4884af5084cd,d71b5f69-4ab0-4858-8fb9-0359aaaba404,Ma'lumot,json,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": false}"
f52f7337-6c1a-46b8-959e-9279ade8264a,d71b5f69-4ab0-4858-8fb9-0359aaaba404,IP manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
2d42d304-cfd2-440d-a130-deee1c19a0e0,d71b5f69-4ab0-4858-8fb9-0359aaaba404,Sana,datetime,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
834cd3ea-1c4c-448f-9646-bde79dc888cc,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Xodim ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
a22ad1d8-6e83-4e2c-a142-a7be114d6476,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Ism,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
9c92a6f1-de9e-4b18-ac02-3639b256657f,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Familiya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
e848b8da-3833-4a82-9abe-e1ee894b338e,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Otasining ismi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
0f970fa3-8bc5-4097-82b8-57ddc4f2894d,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Tug'ilgan sana,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
697601dd-bf35-404f-bdb5-bb38e59ccc9e,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
2e9422a8-364c-4f5b-9a1d-dab21d86cb29,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
cdf9d01d-3a9f-4df1-ab3d-d6d4b88fddc5,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": false}"
4aed28dd-cf57-4796-b2bc-473d3af72715,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Lavozim,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": true, ""isVisibleOnTable"": true}"
a4fcd8ed-af6c-4b10-8ce5-353f539a9594,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Bo'lim,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": false, ""isVisibleOnTable"": true}"
0a5f671a-995a-43ef-8713-84eb4b068141,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Ishga qabul qilingan sana,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 11, ""isRequired"": false, ""isVisibleOnTable"": true}"
bdfbf5cc-4eb0-4a50-aa90-d0d6b99d5a8d,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Maosh,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 12, ""isRequired"": false, ""isVisibleOnTable"": false}"
8f3f1eca-4ee3-4c46-8052-f8c8d263641b,c1d0f07b-ccbf-4a8a-8841-8d004c472ee2,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 13, ""isRequired"": true, ""isVisibleOnTable"": true}"
2cf3102f-15cb-4dea-8753-9b2c131773fa,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Mijoz ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
d48c66a9-a4b2-4cb6-97b4-9b311f76978e,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Kompaniya nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
7dc0f08c-110d-4821-8416-6d0429770a76,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Direktor,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
72296c54-b5b2-4ff7-b5fa-d3fb6cf5d848,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
46c060d3-7eff-4079-bd5d-34a195308f4a,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
18b121d5-d6d5-4c31-83cc-bfc7795e2bd3,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
69a05802-6d93-4ddd-baf1-4f5988ea0464,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,INN,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
99867b80-f879-4dce-979e-eae0cefcdfd6,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Bank ma'lumotlari,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": false}"
a6ad203e-855f-4012-9402-39a45ab5803f,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Shartnoma raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": true}"
534d500d-3870-4be2-ad72-f90b04e1b76c,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Shartnoma sanasi,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": false, ""isVisibleOnTable"": true}"
f5e88710-65d3-4446-8951-7ca476aa785a,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Kredit limiti,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 11, ""isRequired"": false, ""isVisibleOnTable"": true}"
32d41626-5649-4b22-9a70-84ef69b80112,b7fe4014-9c84-4139-b0a8-dd92e2edc66b,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 12, ""isRequired"": true, ""isVisibleOnTable"": true}"
ab84f211-b152-402f-b361-021e0d4ceb11,f58a34ee-efa2-472f-a61d-8385bc244817,Tashkilot ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
ff36fb18-c98a-45f1-bd53-8c64004d126d,f58a34ee-efa2-472f-a61d-8385bc244817,Tashkilot nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
26e4ac18-261f-49da-8ee1-450d2ebefd67,f58a34ee-efa2-472f-a61d-8385bc244817,Tashkilot turi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
3fa898b9-8be3-4c03-8dd4-fa0c9115b8b4,f58a34ee-efa2-472f-a61d-8385bc244817,Direktor,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
18ba893c-24ac-49c3-9bae-1532173cf498,f58a34ee-efa2-472f-a61d-8385bc244817,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
562789f7-7317-4d26-9d56-602dffe4f009,f58a34ee-efa2-472f-a61d-8385bc244817,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
ca2ef22c-67a1-478e-a782-086927742a61,f58a34ee-efa2-472f-a61d-8385bc244817,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
979ded7a-436d-4059-ae53-c29e05feea33,f58a34ee-efa2-472f-a61d-8385bc244817,INN,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
f6330101-befc-4416-82a6-02e9ce962ece,f58a34ee-efa2-472f-a61d-8385bc244817,Shartnoma raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": true}"
76349aa6-c039-44bd-b53f-bd3f05b92101,f58a34ee-efa2-472f-a61d-8385bc244817,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": true, ""isVisibleOnTable"": true}"
c5243550-82a4-4306-934d-d996c63e7a76,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Loyiha ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
4f562024-94e7-4700-a5a2-a14687375aaa,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Loyiha nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
3abfdbc9-6613-4c2b-93c2-72d1e1886a82,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Tavsif,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
6386ab71-ebdb-4ba9-a79a-758b50fb3bd7,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Mijoz,relation,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
eac79f74-054c-4367-ae5a-c76e3d2300c0,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Boshlash sanasi,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
6f41987a-1128-452c-9095-bf8f11e33388,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Tugash sanasi,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
1aa8808d-3257-40f7-80fb-61e32da62192,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Holat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
463f88f2-5f24-4a25-8d29-0db53bd23b77,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Byudjet,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
c3b0946f-a376-4411-9071-a7ef23bec456,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Loyiha rahbari,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": true}"
57e1bec2-dcf2-48bd-a32e-e79718cf76e5,eabdf5d4-9c81-4d01-8ea7-2bcd9190d9f0,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": true, ""isVisibleOnTable"": true}"
1002dcc2-e74f-464f-a5b5-141213e108d9,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Tovar ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
b381bf0c-a1d6-4ea8-ad11-203006abd7a1,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
5edcf4e0-940e-4eb8-868d-72d232320e47,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Kategoriya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
83c313c7-b3ac-4d15-ae67-ef409b5bd9dc,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Birlik,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
44228a69-6140-4ef6-9841-6dd5621f4e15,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Narx,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
8eb2d562-69ea-434f-90f9-3b106a22ae79,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Valyuta,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
c49de18a-f04d-4da1-aa0e-d3033f1f1de8,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Kod,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
2bd7e67d-cad2-4c3e-85a9-e66d77d32c4a,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Barkod,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
2c0ec3b7-c2bd-46bb-8ea0-5c0df7b0fc9d,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Tavsif,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": false}"
8b4e5834-9887-420f-b24a-e0ab520a7658,b59135c6-ed32-4c9f-83c3-bf47d094e9bf,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": true, ""isVisibleOnTable"": true}"
9db6cea8-5374-487b-a71e-99e6ddb6a430,62836691-d40f-4bd2-9408-f4284c6bfec7,Ombor ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
7224a98a-6e42-4a9f-96b4-1ef60b6d8503,62836691-d40f-4bd2-9408-f4284c6bfec7,Nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
dea2a52b-f4a1-4d2d-9d4b-35d1cd0a63d1,62836691-d40f-4bd2-9408-f4284c6bfec7,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
f1011b94-7099-4dc7-b264-e9a1f52993f3,62836691-d40f-4bd2-9408-f4284c6bfec7,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
38461ca1-6943-435d-9c75-eb7315a0d4f3,62836691-d40f-4bd2-9408-f4284c6bfec7,Mas'ul shaxs,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
b4fc33ad-4101-43da-8dce-ec2df5ae95a0,62836691-d40f-4bd2-9408-f4284c6bfec7,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
ae8d9db9-a00d-4b6f-affd-abe8ccaef011,5f3697f5-0616-4393-8311-10de5f5e779a,Xarid ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
7b6cabee-2b4c-4e66-b027-6f1e73010b96,5f3697f5-0616-4393-8311-10de5f5e779a,Xarid raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
92c3b776-80a2-477b-9a1b-094f1c2213c8,5f3697f5-0616-4393-8311-10de5f5e779a,Yetkazib beruvchi,relation,f,632924cf-7a97-4a09-914e-c705264ab89a,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
9c292b80-854d-4e14-bd83-8531c1a7033e,5f3697f5-0616-4393-8311-10de5f5e779a,Sana,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
343ec1b3-c35c-4da1-aeb1-e60fcb66e654,5f3697f5-0616-4393-8311-10de5f5e779a,Jami summa,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
97791fbb-160b-422e-b108-f9f9fdbb9e91,5f3697f5-0616-4393-8311-10de5f5e779a,Valyuta,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
08c3b166-fea6-4311-9d80-9bd8923648c7,5f3697f5-0616-4393-8311-10de5f5e779a,To'lov turi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
34101be1-dd2c-42b4-aad0-d520be897c99,5f3697f5-0616-4393-8311-10de5f5e779a,Holat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": true, ""isVisibleOnTable"": true}"
2523f1e3-c367-4b1a-8363-3bdab8e55219,5f3697f5-0616-4393-8311-10de5f5e779a,Izoh,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": false}"
d204aad2-e507-447e-b808-a6372397c6f4,632924cf-7a97-4a09-914e-c705264ab89a,Yetkazib beruvchi ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
acacbc22-442e-4a0e-a9f4-d47b576ccfed,632924cf-7a97-4a09-914e-c705264ab89a,Kompaniya nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
402a8d31-9fe5-4368-b2ad-7eda23ca9f88,632924cf-7a97-4a09-914e-c705264ab89a,Direktor,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
0fa7d901-0992-4af0-a7e3-402895e9b56e,632924cf-7a97-4a09-914e-c705264ab89a,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
f3598341-d67f-48be-8062-410791326fc5,632924cf-7a97-4a09-914e-c705264ab89a,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
863a3887-b4d4-4d82-a415-d5a2b8b80fc6,632924cf-7a97-4a09-914e-c705264ab89a,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
eeea115a-147c-4aa2-85d8-598f3a38e209,632924cf-7a97-4a09-914e-c705264ab89a,INN,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
02534ec9-4e3c-4424-86a0-f90d020ddc46,632924cf-7a97-4a09-914e-c705264ab89a,Shartnoma raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
6162b6bf-37be-4227-ac3f-94ec9a788884,632924cf-7a97-4a09-914e-c705264ab89a,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": true, ""isVisibleOnTable"": true}"
b96144f8-8c9c-445c-98b6-e866c73c11d9,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Sotuv ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
d9cd448d-0983-440a-8a5a-47b2df5cf53b,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Sotuv raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
15f4c42c-65cd-47f8-a44d-7adf57ba38f4,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Mijoz,relation,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
0b15eefa-74d5-4fdb-82d5-2d4da477ffa2,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Sana,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
28c96cc9-6c6d-44a3-82f3-d2356d2788d6,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Jami summa,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
231d3540-76a9-433d-b00d-62c598f62106,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Valyuta,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
4e1e30cd-f7c7-450b-ac27-500e865a2de6,5919a8ca-5568-4d3d-b217-6cd293bca0f4,To'lov turi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
00374747-63ce-4f46-b2a3-d2c1d76eb03f,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Holat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": true, ""isVisibleOnTable"": true}"
a1ed7bb2-8c9d-4273-9653-ae3aa0ccbdfc,5919a8ca-5568-4d3d-b217-6cd293bca0f4,Izoh,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": false}"
cfb596db-c579-43fb-ade3-9f9b53fb4b35,cb25deb0-39ca-45c6-8842-541d7df89d88,Buyurtma ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
